laptop_id,img_link,name,price,laptop_brand,os_brand,usecases,tags
199,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/v/o/an515-45-gaming-laptop-acer-original-imagkfjtgwdetsby.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core 5600H,63990,['acer'],Windows, Gaming,amd ryzen 5 hexa core processor 16 gb ddr4 ram window 11 oper system game acer
200,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/j/h/b/katana-gf66-12ud-gaming-laptop-msi-original-imageym6wfkavhyh.jpeg?q=70,MSI Katana GF66 Core i5 12th Gen,80990,['MSI'],Windows, Gaming,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system game msi
202,https://rukminim1.flixcart.com/image/312/312/kwv0djk0/computer/3/n/y/14c-cc0010tu-chromebook-hp-original-imag9g9mhckzhuqt.jpeg?q=70,HP Chromebook Intel Core i5 11th Gen,61990,['HP'],ChromeOS, Student/Education,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit chrome oper system student/educ hp
203,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/4/i/k/-original-imagckcfgfba4fja.jpeg?q=70,ASUS ROG Strix SCAR 15 (2022) Core i9 12th Gen,281990,['ASUS'],Windows, Gaming,intel core i9 processor (12th gen) 32 gb ddr5 ram 64 bit window 11 oper system game asu
204,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Inspiron Core i5 11th Gen,60290,['DELL'],Windows, Student/Education,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ dell
205,https://rukminim1.flixcart.com/image/312/312/l5jxt3k0/computer/o/t/v/vivobook-notebook-asus-original-imagg763qstjsura.jpeg?q=70,ASUS Vivobook 14 Core i5 10th Gen,48990,['ASUS'],Windows, Home/Everyday use,intel core i5 processor (10th gen) 16 gb ddr4 ram 64 bit window 11 oper system home/everyday use asu
206,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/d/j/e/vostro-5625-laptop-dell-original-imagfzh6vqh9jfww.jpeg?q=70,DELL Ryzen 5 Hexa Core 5625U,59990,['DELL'],Windows, Student/Education,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system student/educ dell
208,https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/computer/q/x/r/hp-na-gaming-laptop-original-imaftpesbvfxgw9t.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Quad Core 3550H,54990,['HP'],Windows, Gaming,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
209,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/g/z/q/mk1e3hn-a-laptop-apple-original-imag7yzmv57cvg3f.jpeg?q=70,APPLE 2021 Macbook Pro M1 Pro,243990,['APPLE'],MacOS, Creative/Design,appl m1 pro processor 16 gb unifi memori ram mac os oper system creative/design appl
210,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Inspiron Ryzen 3 Dual Core 3250U,41890,['DELL'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
212,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,42990,['ASUS'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use asu
213,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/p/i/1/crosshair-15-b12uez-gaming-laptop-msi-original-imageymuhhs7djjf.jpeg?q=70,MSI Crosshair 15 Core i7 12th Gen,104990,['MSI'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system game msi
214,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70,Lenovo Legion 5 Core i7 10th Gen,86490,['Lenovo'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game lenovo
215,https://rukminim1.flixcart.com/image/312/312/kxnl6kw0/computer/p/y/t/a5efk-083in-gaming-laptop-msi-original-imaga237dvrrnznh.jpeg?q=70,MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen,129990,['MSI'],Windows, Gaming,amd ryzen 9 octa core processor (5th gen) 16 gb ddr4 ram 64 bit window 11 oper system game msi
216,https://rukminim1.flixcart.com/image/312/312/l3bx5e80/computer/w/b/h/inspiron-15-3000-laptop-dell-original-imagegyhzfggaagg.jpeg?q=70,DELL Core i5 11th Gen,52890,['DELL'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram window 11 oper system home/everyday use dell
219,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/u/r/2/na-gaming-laptop-asus-original-imag2sc5zgzhcsjd.jpeg?q=70,ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H,146990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game asu
221,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Ryzen 5 Hexa Core AMD R5,77990,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game hp
222,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/r/f/g/v15-ada-laptop-lenovo-original-imag7fh6fufy5cjp.jpeg?q=70,Lenovo Ryzen 3 Dual Core 3250U,31490,['Lenovo'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 4 gb ddr4 ram 64 bit window 10 oper system home/everyday use lenovo
224,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70,acer Swift 3 Ryzen 5 Hexa Core 5500U,61500,['acer'],Windows, Home/Everyday use,amd ryzen 5 hexa core processor 8 gb lpddr4x ram 64 bit window 10 oper system home/everyday use acer
228,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/4/i/k/-original-imagckcfgfba4fja.jpeg?q=70,ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen,228928,['ASUS'],Windows, Gaming,intel core i9 processor (12th gen) 32 gb ddr5 ram 64 bit window 11 oper system game asu
229,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE Core i9 10th Gen,345390,['ALIENWARE'],Windows, Gaming,intel core i9 processor (10th gen) 32 gb ddr4 ram 64 bit window 10 oper system game alienwar
230,https://rukminim1.flixcart.com/image/312/312/k5zn9u80/computer/c/g/z/dell-na-thin-and-light-laptop-original-imafzjvtmchmyfx4.jpeg?q=70,DELL Inspiron 7000 Core i5 10th Gen,62990,['DELL'],Windows, Home/Everyday use,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
234,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/h/an515-45-gaming-laptop-acer-original-imagkfjta83h2njz.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core 5600H,75990,['acer'],Windows, Gaming,amd ryzen 5 hexa core processor 16 gb ddr4 ram window 11 oper system game acer
235,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70,Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H,129989,['Lenovo'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game lenovo
236,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/p/p/o/macbook-air-thin-and-light-laptop-apple-original-imagfdfpnjjpdhq2.jpeg?q=70,APPLE 2022 MacBook AIR M2,139990,['APPLE'],MacOS, Creative/Design,appl m2 processor 8 gb unifi memori ram mac os oper system creative/design appl
237,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/2/7/l/-original-imagbygbzq27x6sy.jpeg?q=70,HP Pavilion Intel Core i5 11th Gen,68990,['HP'],Windows, Business/Professional,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession hp
239,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,MSI Core i5 11th Gen,59990,['MSI'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system game msi
240,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/s/2/g/apple-original-imafxfyqykyghjg6.jpeg?q=70,APPLE 2020 Macbook Air M1,109990,['APPLE'],MacOS, Creative/Design,appl m1 processor 8 gb ddr4 ram mac os oper system creative/design appl
241,https://rukminim1.flixcart.com/image/312/312/l37mtu80/computer/q/v/i/np750xed-kb1in-thin-and-light-laptop-samsung-original-imagednvcrgdxpam.jpeg?q=70,SAMSUNG Galaxy Book2 Core i5 12th Gen,61990,['SAMSUNG'],Windows, Multimedia/Entertainment,intel core i5 processor (12th gen) 8 gb lpddr4x ram 64 bit window 11 oper system multimedia/entertain samsung
242,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Inspiron Core i5 11th Gen,60990,['DELL'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
244,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Ryzen 7 Octa Core AMD R7,110000,['HP'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game hp
245,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7,76990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 10 oper system game asu
248,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70,APPLE MacBook Air M1,109990,['APPLE'],MacOS, Creative/Design,appl m1 processor 8 gb ddr4 ram mac os oper system creative/design appl
249,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/s/v/9/asus-na-gaming-laptop-original-imafwfxafdy5yzyu.jpeg?q=70,ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS,129990,['ASUS'],Windows, Gaming,amd ryzen 9 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system game asu
250,https://rukminim1.flixcart.com/image/312/312/jwkzwy80/computer/f/h/e/acer-na-laptop-original-imafh8bvbwyevtrs.jpeg?q=70,acer Aspire 5 Core i5 8th Gen,59990,['acer'],Windows, Student/Education,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system student/educ acer
251,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/k/f/3/pulse-gl66-11ugk-thin-and-light-laptop-msi-original-imag6hgu5bffmasm.jpeg?q=70,MSI Pulse GL66 Core i7 11th Gen,144100,['MSI'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
257,https://rukminim1.flixcart.com/image/312/312/kwb07m80/computer/8/b/7/an515-57-gaming-laptop-acer-original-imag9yek7qv67nan.jpeg?q=70,acer Nitro 5 Core i5 11th Gen,65999,['acer'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system game acer
259,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/b/p/8/gp66-leopard-11ug-gaming-laptop-msi-original-imageynxarsxgnh3.jpeg?q=70,MSI GP66 Leopard Core i7 11th Gen,129990,['MSI'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
260,https://rukminim1.flixcart.com/image/312/312/l3929ow0/computer/d/n/c/82c3a008ih-laptop-lenovo-original-imageexr8yzmydfd.jpeg?q=70,Lenovo Celeron Dual Core,19990,['Lenovo'],DOS, Budget Friendly,intel celeron dual core processor 4 gb lpddr4 ram do oper system budget friendli lenovo
261,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70,HP Victus Intel Core i5 12th Gen,67990,['HP'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game hp
262,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/u/x/h/na-gaming-laptop-asus-original-imag7bhdsxf4t3sz.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5,64590,['ASUS'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game asu
263,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70,acer Nitro 5 Ryzen 7 Octa Core AMD R7,115300,['acer'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system game acer
264,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/j/u/asus-original-imaftndwqbqznkju.jpeg?q=70,ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7,57990,['ASUS'],Windows, Student/Education,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 10 oper system student/educ asu
265,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/l/5/a314-35-notebook-acer-original-imagg46sdzyjh6ge.jpeg?q=70,acer Aspire 3 Pentium Silver,26490,['acer'],Windows, Budget Friendly,intel pentium silver processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli acer
266,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70,MSI Pulse GL66 Core i7 11th Gen,114990,['MSI'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
267,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,ASUS TUF Gaming F17 (2022) Core i7 12th Gen,114990,['ASUS'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game asu
268,https://rukminim1.flixcart.com/image/312/312/kcc9q4w0/computer/h/t/g/acer-na-gaming-laptop-original-imafthr8aa4rsjpn.jpeg?q=70,acer Aspire 7 Core i5 9th Gen,57090,['acer'],Windows, Student/Education,intel core i5 processor (9th gen) 8 gb ddr4 ram 64 bit window 10 oper system student/educ acer
269,https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70,Lenovo Ideapad 330s Core i5 8th Gen,56990,['Lenovo'],Windows, Student/Education,intel core i5 processor (8th gen) 4 gb ddr4 ram 64 bit window 10 oper system student/educ lenovo
272,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/n/t/t/fa506ic-hn075w-gaming-laptop-asus-original-imagcwugqkffhevx.jpeg?q=70,ASUS Ryzen 5 Dual Core 5th Gen,55990,['ASUS'],Windows, Student/Education,amd ryzen 5 dual core processor (5th gen) 8 gb ddr4 ram window 11 oper system student/educ asu
273,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70,APPLE 2020 Macbook Air M1,109990,['APPLE'],MacOS, Creative/Design,appl m1 processor 8 gb ddr4 ram mac os oper system creative/design appl
276,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/n/y/q/aspire-5-thin-and-light-laptop-acer-original-imag57xygyzhxaa7.jpeg?q=70,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5,55990,['acer'],Windows, Student/Education,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system student/educ acer
277,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/j/j/14s-dq3037tu-thin-and-light-laptop-hp-original-imagghdpygbmghvm.jpeg?q=70,HP Celeron Dual Core,24999,['HP'],Windows, Home/Everyday use,intel celeron dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
278,https://rukminim1.flixcart.com/image/312/312/kpodocw0/computer/7/j/n/na-gaming-laptop-asus-original-imag3v8dna5gf6zc.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H,76990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 11 oper system game asu
282,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/k/i/-original-imaggsh8hmh4jmdz.jpeg?q=70,HP Ryzen 3 Quad Core 5300U,40390,['HP'],Windows, Home/Everyday use,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
283,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/u/x/inspiron-3525-thin-and-light-laptop-dell-original-imagg42smhwrtf3g.jpeg?q=70,DELL Inspiron Ryzen 5 Hexa Core 5625U,52490,['DELL'],Windows, Student/Education,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system student/educ dell
284,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core AMD R5,61990,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game hp
285,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,HP Core i5 11th Gen,51890,['HP'],Windows, Student/Education,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ hp
288,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70,DELL Ryzen 3 Dual Core 3250U,39490,['DELL'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
290,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/3/n/s/mk183hn-a-laptop-apple-original-imag7yzkbgbwvwq3.jpeg?q=70,APPLE 2021 Macbook Pro M1 Pro,241990,['APPLE'],MacOS, Creative/Design,appl m1 pro processor 16 gb unifi memori ram mac os oper system creative/design appl
294,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/k/z/x360-bf0058tu-thin-and-light-laptop-hp-original-imagh4ypj3ujgska.jpeg?q=70,HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen,114990,['HP'],Windows, Creative/Design,intel core i7 processor (12th gen) 16 gb lpddr4x ram window 11 oper system creative/design hp
297,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70,Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen,51532,['Infinix'],Windows, Student/Education,intel core i5 processor (12th gen) 16 gb lpddr5 ram window 11 oper system student/educ infinix
300,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/v/w/o/-original-imagewgt7g66ynx4.jpeg?q=70,ASUS ROG Zephyrus M16 Core i7 11th Gen,139990,['ASUS'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram window 10 oper system game asu
301,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/1/g/-original-imagg6t9hmxg6ndz.jpeg?q=70,ASUS VivoBook 14 (2022) Core i3 12th Gen,47990,['ASUS'],Windows, Student/Education,intel core i3 processor (12th gen) 8 gb ddr4 ram window 11 oper system student/educ asu
303,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/t/r/14ihu5-thin-and-light-laptop-lenovo-original-imagheh6vrqvpfnx.jpeg?q=70,Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen,70900,['Lenovo'],Windows, Creative/Design,intel core i5 processor (11th gen) 16 gb lpddr4x ram 64 bit window 11 oper system creative/design lenovo
304,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/i/2/laptop-hp-15s-fq2670tu-laptop-hp-original-imagjmgbdgahch5f.jpeg?q=70,HP 15s Core i3 11th Gen,35699,['HP'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
305,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/f/v/8/-original-image333auvbgkhr.jpeg?q=70,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,84990,['ASUS'],Windows, Creative/Design,intel core i7 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system creative/design asu
307,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70,DELL Inspiron 3000 Core i3 11th Gen,43500,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
308,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/o/z/-original-imagg6t9zfyzzeqg.jpeg?q=70,ASUS Vivobook 14 (2022) Core i3 12th Gen,46990,['ASUS'],Windows, Student/Education,intel core i3 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ asu
310,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/h/h/-original-imaggugb4zvazpzf.jpeg?q=70,ASUS Zenbook 13 Intel EVO Core i5 11th Gen,60990,['ASUS'],Windows, Creative/Design,intel core i5 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system creative/design asu
312,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7,46990,['ASUS'],Windows, Student/Education,amd ryzen 7 quad core processor 16 gb ddr4 ram 64 bit window 11 oper system student/educ asu
313,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/f/8/m/predator-helios-300-gaming-laptop-acer-original-imagbx25hvqxzqsm.jpeg?q=70,acer Predator Helios 300 Core i9 11th Gen,139999,['acer'],Windows, Gaming,intel core i9 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game acer
314,https://rukminim1.flixcart.com/image/312/312/l4ei1e80/computer/0/t/0/-original-imagfbayfqxfz5hm.jpeg?q=70,acer Predator Helios 300 Core i7 12th Gen,156490,['acer'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game acer
316,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/q/9/e/-original-imageye8tzbey747.jpeg?q=70,Avita SATUS S111 Celeron Dual Core,16490,['Avita'],Windows, Budget Friendly,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli avita
318,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE Core i7 10th Gen,250000,['ALIENWARE'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game alienwar
320,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70,DELL Inspiron Core i5 11th Gen,57990,['DELL'],Windows, Home/Everyday use,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use dell
323,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70,ASUS VivoBook Flip 14 Core i3 11th Gen,44990,['ASUS'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system student/educ asu
325,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/f/x/-original-imaghzahmt9zphps.jpeg?q=70,DELL Ryzen 5 Hexa Core AMD R5,88990,['DELL'],Windows, Gaming,amd ryzen 5 hexa core processor 16 gb ddr5 ram 64 bit window 11 oper system game dell
326,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/2/-original-imagjmhqndcxs6yg.jpeg?q=70,HP Spectre Intel Evo Core i7 12th Gen,145499,['HP'],Windows, Business/Professional,intel core i7 processor (12th gen) 16 gb lpddr4x ram 64 bit window 11 oper system business/profession hp
327,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70,Infinix INBook X2 Plus Core i3 11th Gen,33990,['Infinix'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system home/everyday use infinix
329,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70,ASUS Vivobook 15 Core i3 11th Gen,39990,['ASUS'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use asu
330,https://rukminim1.flixcart.com/image/312/312/computer/a/y/b/hp-spectre-notebook-original-imaepbx7ncxbuzwc.jpeg?q=70,HP Core i5 7th Gen,58800,['HP'],Windows, Budget Friendly,intel core i5 processor (7th gen) 8 gb ddr3 ram 64 bit window 10 oper system budget friendli hp
331,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70,ASUS TUF Gaming F15 Core i7 11th Gen,101490,['ASUS'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game asu
332,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/z/k/q/mkgr3hn-a-thin-and-light-laptop-apple-original-imag7yzp78bpnzyg.jpeg?q=70,APPLE 2021 Macbook Pro M1 Pro,219894,['APPLE'],MacOS, Multimedia/Entertainment,appl m1 pro processor 16 gb unifi memori ram mac os oper system multimedia/entertain appl
333,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70,HP Victus Ryzen 5 Hexa Core 5600H,69990,['HP'],Windows, Business/Professional,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession hp
334,https://rukminim1.flixcart.com/image/312/312/ktx9si80/computer/2/c/y/inspiron-laptop-dell-original-imag75zxhd4vgejn.jpeg?q=70,DELL Insprion 3511 Core i3 11th Gen,41990,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram window 10 oper system home/everyday use dell
